Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Canada,Price / Canada,Compare At Price / Canada,Status
remonte-r6853-14-bleu,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/29816566809e4957f2564b56d1b6cfea.jpg?v=1677697656,8,,,,,,,,,,,,,,,,,,,,,,,
remonte-r6853-14-bleu,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/ebbaf6839ea2e02416f909210d3bc02a.jpg?v=1677697656,9,,,,,,,,,,,,,,,,,,,,,,,
remonte-d3052-54-olive,Remonte - D3052-54- Olive,"•Les sandales à talons compensés pour dames D3056-24 de Remonte améliorées avec un tige en cuir de style gladiateur qui se ferme avec velcro, sont élégantes et décontractées pour tous les jours. •Matière: cuir •Doublure: cuir &amp; synthétique •Semelle intérieure: cuir • Hauteur du talon - 1,75 pouces / 4,5 centimètres •Particularités: velcro",RIEKER,,"","ATTR_DESC_SOULIER FEMME SANDALE COURROIE HAUT, ATTR_KEYWORD_OLIVE, ATTR_PROMOTION, ATTR_SEASON_ETE, ATTR_SEASON_ETE 2023, DEPT_SOULIER FEMME, GRANDEUR_36, GRANDEUR_38, GRANDEUR_39, GRANDEUR_40, GRANDEUR_41, KEYWORD_OLIVE, SUBDEPT_SANDALE COURROIE HAUT, VENDOR_RIEKER",true,grandeur,37,KeyWord,OLIVE,,,D3052.54 -0-0-0,0.0,shopify,0,deny,manual,130.00,130.00,true,true,'4849000240230,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/8d344e14d6ece0b59541d18fcb2378d4.jpg?v=1677697640,1,,false,,,,,,,,,,,,,,,kg,,,true,,,active
remonte-d3052-54-olive,,,,,,,,,38,,OLIVE,,,D3052.54 -0-0-0,0.0,shopify,2,deny,manual,130.00,130.00,true,true,'4849000240247,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/b4bc8f28ab70ee9b0c604deff38656a8.jpg?v=1677697640,2,,,,,,,,,,,,,,,,,kg,,0.00,,,,
remonte-d3052-54-olive,,,,,,,,,39,,OLIVE,,,D3052.54 -0-0-0,0.0,shopify,4,deny,manual,130.00,130.00,true,true,'4849000240254,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/457a95e39e3cf3284c8344969d4c42b7.jpg?v=1677697640,3,,,,,,,,,,,,,,,,,kg,,0.00,,,,
remonte-d3052-54-olive,,,,,,,,,40,,OLIVE,,,D3052.54 -0-0-0,0.0,shopify,3,deny,manual,130.00,130.00,true,true,'4849000240261,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/583509b545124bacf2df25286f5dad10.jpg?v=1677697640,4,,,,,,,,,,,,,,,,,kg,,0.00,,,,
remonte-d3052-54-olive,,,,,,,,,36,,OLIVE,,,D3052.54 -0-0-0,0.0,shopify,1,deny,manual,130.00,130.00,true,true,'4849000241824,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/18824fdecd3b3e6ad449b92d90d5973c.jpg?v=1677697640,5,,,,,,,,,,,,,,,,,kg,,0.00,,,,
remonte-d3052-54-olive,,,,,,,,,41,,OLIVE,,,D3052.54 -0-0-0,0.0,shopify,1,deny,manual,130.00,130.00,true,true,'4849000241831,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/0f52b55b384b66028ef324bf3492cd28.jpg?v=1677697640,6,,,,,,,,,,,,,,,,,kg,,0.00,,,,
remonte-d3052-54-olive,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/f811f8080a0da7b48e9364fe4ecc4300.jpg?v=1677697640,7,,,,,,,,,,,,,,,,,,,,,,,
remonte-d3052-54-olive,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/6e99f6b2ffc499372d6b4af29a9e472e.jpg?v=1677697640,8,,,,,,,,,,,,,,,,,,,,,,,
remonte-d3052-54-olive,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/0b2348209e8c590a13ae128c5717a27b.jpg?v=1677697640,9,,,,,,,,,,,,,,,,,,,,,,,
remonte-d3052-54-olive,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/02760f8b2fc234fb8dd2201981c2fc46.jpg?v=1677697640,10,,,,,,,,,,,,,,,,,,,,,,,
remonte-d3052-54-olive,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/19f95fc22879f61832db51184c8dd908.jpg?v=1677697640,11,,,,,,,,,,,,,,,,,,,,,,,
remonte-r6700-60-or,Remonte - R6700-60- Or,•Matière: cuir &amp; stretch<br>•Doublure: synthétique<br>•Semelle intérieure: semelle amovible <br>•Semelle extérieure: caoutchouc <br>•Particularités: Lacets &amp; fermeture zippée.,RIEKER,,"","ATTR_DESC_SOULIER FEMME T1 LACE, ATTR_KEYWORD_OR, ATTR_PROMOTION, ATTR_SEASON_ETE, ATTR_SEASON_ETE 2023, DEPT_SOULIER FEMME, GRANDEUR_39, GRANDEUR_40, GRANDEUR_41, GRANDEUR_42, KEYWORD_OR, SUBDEPT_T1 LACE, VENDOR_RIEKER",true,grandeur,37,KeyWord,OR,,,R6700.60 -0-0-0,0.0,shopify,0,deny,manual,145.00,145.00,true,true,'4849000240186,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/b21c3e1b8d79c26f3d7a7400ff92c208.jpg?v=1677605637,1,,false,,,,,,,,,,,,,,,kg,,,true,,,active
remonte-r6700-60-or,,,,,,,,,38,,OR,,,R6700.60 -0-0-0,0.0,shopify,0,deny,manual,145.00,145.00,true,true,'4849000240193,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/5b493bb1dfaa0550e267e4b6786c3c1f.jpg?v=1677605637,2,,,,,,,,,,,,,,,,,kg,,,,,,
remonte-r6700-60-or,,,,,,,,,39,,OR,,,R6700.60 -0-0-0,0.0,shopify,1,deny,manual,145.00,145.00,true,true,'4849000240209,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/3905c2a4a439be600f5545f45a9e833e.jpg?v=1677605637,3,,,,,,,,,,,,,,,,,kg,,0.00,,,,
remonte-r6700-60-or,,,,,,,,,40,,OR,,,R6700.60 -0-0-0,0.0,shopify,2,deny,manual,145.00,145.00,true,true,'4849000240216,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/86b4ea7cd7f16a89db5400a59dd51867.jpg?v=1677605637,4,,,,,,,,,,,,,,,,,kg,,0.00,,,,
remonte-r6700-60-or,,,,,,,,,41,,OR,,,R6700.60 -0-0-0,0.0,shopify,2,deny,manual,145.00,145.00,true,true,'4849000240223,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/4c97d3d0fbd3226824077c9206c55201.jpg?v=1677605637,5,,,,,,,,,,,,,,,,,kg,,0.00,,,,
remonte-r6700-60-or,,,,,,,,,42,,OR,,,R6700.60 -0-0-0,0.0,shopify,1,deny,manual,145.00,145.00,true,true,'4849000241381,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/1e215a61473fe239727cfddef02fd0bd.jpg?v=1677605637,6,,,,,,,,,,,,,,,,,kg,,0.00,,,,
remonte-r6700-60-or,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/dca2cb2b2d99ba5b5b456aadb6f5931a.jpg?v=1677605637,7,,,,,,,,,,,,,,,,,,,,,,,
remonte-r6700-60-or,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/0547b8d523fb8d818fbbaabe75e647f7.jpg?v=1677605637,8,,,,,,,,,,,,,,,,,,,,,,,
remonte-r6700-60-or,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/6d647e14a745570cb0138b2c117c0cf1.jpg?v=1677605637,9,,,,,,,,,,,,,,,,,,,,,,,
remonte-d6456-80-blanc,Remonte - D6456-80- Blanc,"<meta charset=""UTF-8"">
<p><span>•Matière: cuir •Doublure: cuir &amp; synthétique •Semelle intérieure: cuir </span></p>",RIEKER,,"","ATTR_DESC_SOULIER FEMME SANDALE MULE TALON HAUT, ATTR_KEYWORD_BLANC, ATTR_PROMOTION, ATTR_SEASON_ETE, ATTR_SEASON_ETE 2023, DEPT_SOULIER FEMME, GRANDEUR_41, KEYWORD_BLANC, PROMO, SUBDEPT_SANDALE MULE TALON HAUT, VENDOR_RIEKER",true,grandeur,36,KeyWord,BLANC,,,D6456.80 -0-0-0,0.0,shopify,0,deny,manual,125.00,125.00,true,true,'4849000240124,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/9e654cd38d05bc9a24511613f00f6c34.jpg?v=1677605616,1,,false,,,,,,,,,,,,,,,kg,,,true,,,active
remonte-d6456-80-blanc,,,,,,,,,37,,BLANC,,,D6456.80 -0-0-0,0.0,shopify,0,deny,manual,125.00,125.00,true,true,'4849000240131,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/2e349bff583138dbaeae9846a87b28ea.jpg?v=1677605616,2,,,,,,,,,,,,,,,,,kg,,,,,,
remonte-d6456-80-blanc,,,,,,,,,38,,BLANC,,,D6456.80 -0-0-0,0.0,shopify,0,deny,manual,100.00,125.00,true,true,'4849000240148,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/696abb4114d1c8e9c9f6ca7aeb2f0948.jpg?v=1677605616,3,,,,,,,,,,,,,,,,,kg,,,,,,
remonte-d6456-80-blanc,,,,,,,,,39,,BLANC,,,D6456.80 -0-0-0,0.0,shopify,0,deny,manual,100.00,125.00,true,true,'4849000240155,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/7cef2212c978335eef815c1d00c8f5f4.jpg?v=1677605616,4,,,,,,,,,,,,,,,,,kg,,,,,,
remonte-d6456-80-blanc,,,,,,,,,40,,BLANC,,,D6456.80 -0-0-0,0.0,shopify,0,deny,manual,125.00,125.00,true,true,'4849000240162,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/d7d99667547cd5c9db9ce4d7f324aced.jpg?v=1677605616,5,,,,,,,,,,,,,,,,,kg,,,,,,
remonte-d6456-80-blanc,,,,,,,,,41,,BLANC,,,D6456.80 -0-0-0,0.0,shopify,2,deny,manual,81.25,125.00,true,true,'4849000240179,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/d7b2a1804cacf2e76a4abe39f4aa58ef.jpg?v=1677605616,6,,,,,,,,,,,,,,,,,kg,,0.00,,,,
remonte-d6456-80-blanc,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/c55288cfd6ca309ea51874374e18f244.jpg?v=1677605616,7,,,,,,,,,,,,,,,,,,,,,,,
remonte-d6456-80-blanc,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/ea6b263dec243912d274d78e8b92b1d6.jpg?v=1677605616,8,,,,,,,,,,,,,,,,,,,,,,,
remonte-d6456-80-blanc,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/6b7ebad8abf959acfcbe18cf68344636.jpg?v=1677605616,9,,,,,,,,,,,,,,,,,,,,,,,
remonte-d6456-80-blanc,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/d946c6a8cbd3a6dae15b3cf94cd83727.jpg?v=1677605616,10,,,,,,,,,,,,,,,,,,,,,,,
remonte-d6456-80-blanc,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/5bbe173a80d7839b8348f9f568847832.jpg?v=1677605617,11,,,,,,,,,,,,,,,,,,,,,,,
remonte-d6456-80-blanc,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/fad6ba350cc1dbf7bbea918364713b8b.jpg?v=1677605617,12,,,,,,,,,,,,,,,,,,,,,,,
remonte-d6456-80-blanc,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/67614e7b950e459e0ccb03677fe7b13d.jpg?v=1677605617,13,,,,,,,,,,,,,,,,,,,,,,,
remonte-d6453-01-noir,Remonte - D6453-01- Noir,"<meta charset=""UTF-8"">
<p><span>•Matière: cuir •Doublure: cuir &amp; synthétique •Semelle intérieure: cuir •Particularités: velcro</span></p>",RIEKER,,"","ATTR_DESC_SOULIER FEMME SANDALE COURROIE HAUT, ATTR_KEYWORD_NOIR, ATTR_PROMOTION, ATTR_SEASON_ETE, ATTR_SEASON_ETE 2023, DEPT_SOULIER FEMME, GRANDEUR_39, KEYWORD_NOIR, SUBDEPT_SANDALE COURROIE HAUT, VENDOR_RIEKER",false,grandeur,36,KeyWord,NOIR,,,D6453.01 -0-0-0,0.0,shopify,0,deny,manual,135.00,135.00,true,true,'4849000240063,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/f66aeef9fc7121b9fdf404c3ea5610ce.jpg?v=1677605599,1,,false,,,,,,,,,,,,,,,kg,,,true,,,draft
remonte-d6453-01-noir,,,,,,,,,37,,NOIR,,,D6453.01 -0-0-0,0.0,shopify,0,deny,manual,135.00,135.00,true,true,'4849000240070,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/bbff8a2116e34110d6ca146698305700.jpg?v=1677605599,2,,,,,,,,,,,,,,,,,kg,,,,,,
remonte-d6453-01-noir,,,,,,,,,38,,NOIR,,,D6453.01 -0-0-0,0.0,shopify,0,deny,manual,135.00,135.00,true,true,'4849000240087,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/569e003674e21a866e0e8149c0f9485f.jpg?v=1677605599,3,,,,,,,,,,,,,,,,,kg,,,,,,
remonte-d6453-01-noir,,,,,,,,,39,,NOIR,,,D6453.01 -0-0-0,0.0,shopify,0,deny,manual,135.00,135.00,true,true,'4849000240094,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/97686d3aa952bb83da38314f2f92e882.jpg?v=1677605599,4,,,,,,,,,,,,,,,,,kg,,0.00,,,,
remonte-d6453-01-noir,,,,,,,,,40,,NOIR,,,D6453.01 -0-0-0,0.0,shopify,0,deny,manual,108.00,135.00,true,true,'4849000240100,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/c600b1be80010099c9b475eaed7755f5.jpg?v=1677605599,5,,,,,,,,,,,,,,,,,kg,,,,,,
remonte-d6453-01-noir,,,,,,,,,41,,NOIR,,,D6453.01 -0-0-0,0.0,shopify,0,deny,manual,135.00,135.00,true,true,'4849000240117,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/f23987522f27d116c164d33c6103198f.jpg?v=1677605599,6,,,,,,,,,,,,,,,,,kg,,,,,,
remonte-d6453-01-noir,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/cac105772b661b9c98ecf986e17d258d.jpg?v=1677605600,7,,,,,,,,,,,,,,,,,,,,,,,
remonte-d6453-01-noir,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/f6b304511f92b53c2e8ca45ed875e89a.jpg?v=1677605600,8,,,,,,,,,,,,,,,,,,,,,,,
remonte-d6453-01-noir,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/fe7f6299faff6ebe3378b6e05728e9ff.jpg?v=1677605600,9,,,,,,,,,,,,,,,,,,,,,,,
remonte-d6453-01-noir,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/0344cbd793a223da2cb9b4b0c97442a4.jpg?v=1677605600,10,,,,,,,,,,,,,,,,,,,,,,,
remonte-d6453-01-noir,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/f3239c734db5682deba61dc297535b00.jpg?v=1677605600,11,,,,,,,,,,,,,,,,,,,,,,,
remonte-d6453-01-noir,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/d6e1f2a073b99da55e5ef068be7e8a14.jpg?v=1677605600,12,,,,,,,,,,,,,,,,,,,,,,,
remonte-d6453-01-noir,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/c1d8eda22ca6d9b8b3f85ed6ffffd175.jpg?v=1677605600,13,,,,,,,,,,,,,,,,,,,,,,,
remonte-d3052-01-noir,Remonte - D3052-01- Noir,"•Les sandales à talons compensés pour dames D3052 de Remonte améliorées avec un tige en cuir de style gladiateur qui se ferme avec 2 velcro, sont élégantes et décontractées pour tous les jours.
 •Matière: cuir 
•Doublure: cuir &amp; synthétique
 •Semelle intérieure: cuir 
• Hauteur du talon - 1,75 pouces / 4,5 centimètres 
•Particularités: velcro",RIEKER,,"","ATTR_DESC_SOULIER FEMME SANDALE COURROIE HAUT, ATTR_KEYWORD_NOIR, ATTR_PROMOTION, ATTR_SEASON_ETE, ATTR_SEASON_ETE 2023, DEPT_SOULIER FEMME, GRANDEUR_38, KEYWORD_NOIR, SUBDEPT_SANDALE COURROIE HAUT, VENDOR_RIEKER",true,grandeur,36,KeyWord,NOIR,,,D3052.01 -0-0-0,0.0,shopify,0,deny,manual,130.00,130.00,true,true,'4849000240001,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/3df15c3bf68bda54757a1b69e61b7e62.jpg?v=1677605582,1,,false,,,,,,,,,,,,,,,kg,,,true,,,active
remonte-d3052-01-noir,,,,,,,,,37,,NOIR,,,D3052.01 -0-0-0,0.0,shopify,0,deny,manual,130.00,130.00,true,true,'4849000240018,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/256acf0fb8771f6693736de9e79c6815.jpg?v=1677605582,2,,,,,,,,,,,,,,,,,kg,,,,,,
remonte-d3052-01-noir,,,,,,,,,38,,NOIR,,,D3052.01 -0-0-0,0.0,shopify,1,deny,manual,130.00,130.00,true,true,'4849000240025,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/e4acb0b630cecd1654cb9678c5550fbb.jpg?v=1677605582,3,,,,,,,,,,,,,,,,,kg,,0.00,,,,
remonte-d3052-01-noir,,,,,,,,,39,,NOIR,,,D3052.01 -0-0-0,0.0,shopify,0,deny,manual,130.00,130.00,true,true,'4849000240032,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/d06d68308def1a4ccab0322f3c63f2bc.jpg?v=1677605582,4,,,,,,,,,,,,,,,,,kg,,,,,,
remonte-d3052-01-noir,,,,,,,,,40,,NOIR,,,D3052.01 -0-0-0,0.0,shopify,0,deny,manual,130.00,130.00,true,true,'4849000240049,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/c28ef40e89a66c55a3662d5c27dca591.jpg?v=1677605582,5,,,,,,,,,,,,,,,,,kg,,0.00,,,,
remonte-d3052-01-noir,,,,,,,,,41,,NOIR,,,D3052.01 -0-0-0,0.0,shopify,0,deny,manual,130.00,130.00,true,true,'4849000240056,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/5fae2bdd7f5ce79dd4081a8cfb20c697.jpg?v=1677605582,6,,,,,,,,,,,,,,,,,kg,,,,,,
remonte-d3052-01-noir,,,,,,,,,42,,NOIR,,,D3052.01 -0-0-0,0.0,shopify,0,deny,manual,130.00,130.00,true,true,'4849000241749,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/9bacdb79d88978080c0ba1c11b757908.jpg?v=1677605582,7,,,,,,,,,,,,,,,,,kg,,,,,,
remonte-d3052-01-noir,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/76bded0500984cffe708fc7a73a0cfcd.jpg?v=1677605582,8,,,,,,,,,,,,,,,,,,,,,,,
remonte-d3052-01-noir,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/47b5212b739e40e2065925fd5d7fe72b.jpg?v=1677605582,9,,,,,,,,,,,,,,,,,,,,,,,
remonte-d3052-01-noir,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/63e985c03f8063162be3b00dc4928ecb.jpg?v=1677605582,10,,,,,,,,,,,,,,,,,,,,,,,
remonte-d3052-01-noir,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/a6430f6b22c33892bf22b70413673263.jpg?v=1677605582,11,,,,,,,,,,,,,,,,,,,,,,,
remonte-d0916-00-noir,Remonte - D0916-00- Noir,•Matière: cuir •Doublure: synthétique •Semelle intérieure: semelle amovible •Semelle extérieure: caoutchouc •Particularités: Lacets + zipper,RIEKER,,"","ATTR_DESC_SOULIER FEMME T1 LACE, ATTR_KEYWORD_NOIR, ATTR_PROMOTION, ATTR_SEASON_ETE, ATTR_SEASON_ETE 2023, DEPT_SOULIER FEMME, GRANDEUR_37, GRANDEUR_38, GRANDEUR_39, GRANDEUR_41, GRANDEUR_42, GRANDEUR_43, KEYWORD_NOIR, SUBDEPT_T1 LACE, VENDOR_RIEKER",true,grandeur,36,KeyWord,NOIR,,,D0916.00 -0-0-0,0.0,shopify,0,deny,manual,145.00,145.00,true,true,'4849000239920,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/a48a9e5f28800f97bbb1a2e8821a1425.jpg?v=1677605558,1,,false,,,,,,,,,,,,,,,kg,,,true,,,active
remonte-d0916-00-noir,,,,,,,,,37,,NOIR,,,D0916.00 -0-0-0,0.0,shopify,1,deny,manual,145.00,145.00,true,true,'4849000239937,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/e4cf330d7b632d2136158de79c805df0.jpg?v=1677605558,2,,,,,,,,,,,,,,,,,kg,,0.00,,,,
remonte-d0916-00-noir,,,,,,,,,38,,NOIR,,,D0916.00 -0-0-0,0.0,shopify,3,deny,manual,145.00,145.00,true,true,'4849000239944,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/7d2fe90894215e6a2a243ece5772f73a.jpg?v=1677605558,3,,,,,,,,,,,,,,,,,kg,,0.00,,,,
remonte-d0916-00-noir,,,,,,,,,39,,NOIR,,,D0916.00 -0-0-0,0.0,shopify,3,deny,manual,145.00,145.00,true,true,'4849000239951,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/94e41e4538eab3fde772e9622bce5ece.jpg?v=1677605558,4,,,,,,,,,,,,,,,,,kg,,0.00,,,,
remonte-d0916-00-noir,,,,,,,,,40,,NOIR,,,D0916.00 -0-0-0,0.0,shopify,0,deny,manual,145.00,145.00,true,true,'4849000239968,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/9c071c28f4ae36b737af445c2db6f79e.jpg?v=1677605558,5,,,,,,,,,,,,,,,,,kg,,,,,,
remonte-d0916-00-noir,,,,,,,,,41,,NOIR,,,D0916.00 -0-0-0,0.0,shopify,2,deny,manual,145.00,145.00,true,true,'4849000239975,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/c92a29a0b218278da21e756313634760.jpg?v=1677605558,6,,,,,,,,,,,,,,,,,kg,,0.00,,,,
remonte-d0916-00-noir,,,,,,,,,42,,NOIR,,,D0916.00 -0-0-0,0.0,shopify,1,deny,manual,145.00,145.00,true,true,'4849000239982,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/93674ce4fb78451c3fcb91a0d07dede1.jpg?v=1677605558,7,,,,,,,,,,,,,,,,,kg,,0.00,,,,
remonte-d0916-00-noir,,,,,,,,,43,,NOIR,,,D0916.00 -0-0-0,0.0,shopify,2,deny,manual,145.00,145.00,true,true,'4849000239999,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/21efc25a5ae33dfbd020f8da6c767c46.jpg?v=1677605558,8,,,,,,,,,,,,,,,,,kg,,0.00,,,,
remonte-d0916-00-noir,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/1dad1c66cc64ae8dd9cff6fbc0ce525e.jpg?v=1677605558,9,,,,,,,,,,,,,,,,,,,,,,,
remonte-d0916-00-noir,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/b87a982ecedd740efe4b732f50b53325.jpg?v=1677605558,10,,,,,,,,,,,,,,,,,,,,,,,
remonte-d0916-00-noir,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/48ca9a0b305faf0ce069a04099c879e2.jpg?v=1677605558,11,,,,,,,,,,,,,,,,,,,,,,,
remonte-d0916-00-noir,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/3632736ee483ce4fd4d301a7ff6bc056.jpg?v=1677605558,12,,,,,,,,,,,,,,,,,,,,,,,
rieker-68872-91-multi,Rieker - 68872-91- Multi,"La sandale de randonnée de la collection d'été Rieker.  Une semelle intérieure synthétique agréable au pied fait de la sandale une chaussure indispensable pour vos sorties estivales.
•Tige : cuir ET  synthétique

•Doublure : synthétique

•Semelle intérieure : synthétique

•Semelle extérieure : Antistress, souple, caoutchoutée, profilée

•Fermeture : velcro",RIEKER,,"","ATTR_DESC_SOULIER FEMME SANDALE COURROIE BAS, ATTR_KEYWORD_MULTI, ATTR_PROMOTION, ATTR_SEASON_ETE, ATTR_SEASON_ETE 2023, DEPT_SOULIER FEMME, GRANDEUR_36, GRANDEUR_42, KEYWORD_MULTI, SUBDEPT_SANDALE COURROIE BAS, VENDOR_RIEKER",true,grandeur,36,KeyWord,MULTI,,,68872.91 -0-0-0,0.0,shopify,1,deny,manual,125.00,125.00,true,true,'4849000239852,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/9f4eeff5e1d471087a9991cb34ce1349.jpg?v=1677605670,1,,false,,,,,,,,,,,,,,,kg,,0.00,true,,,active
rieker-68872-91-multi,,,,,,,,,37,,MULTI,,,68872.91 -0-0-0,0.0,shopify,0,deny,manual,125.00,125.00,true,true,'4849000239869,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/f85dbc966f318e5094bd42fe0f3582e6.jpg?v=1677605670,2,,,,,,,,,,,,,,,,,kg,,,,,,
rieker-68872-91-multi,,,,,,,,,38,,MULTI,,,68872.91 -0-0-0,0.0,shopify,0,deny,manual,125.00,125.00,true,true,'4849000239876,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/d4c857fe82a10bad02beb32404181166.jpg?v=1677605670,3,,,,,,,,,,,,,,,,,kg,,,,,,
rieker-68872-91-multi,,,,,,,,,39,,MULTI,,,68872.91 -0-0-0,0.0,shopify,0,deny,manual,125.00,125.00,true,true,'4849000239883,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/f794ca2b69b6d281eed91edf39647656.jpg?v=1677605670,4,,,,,,,,,,,,,,,,,kg,,,,,,
